Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path;DescribingPath;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;Number_Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfAlternatives;NumberOfOrs;NumberOfClauses;NumberOfLiterals;NumberOfUnitClauses;NumberOfTwoClauses;ClauseDensity;NumberOfTautologies;NumberOfRedundantConstraints;ConnectivityDensity;Void;Number_CORE;Number_Dead;RatioOptionalFeatures;NumberOfFalseOptionalFeatures;NumberOfOptionalFeatures;NumberOfValidConfigurationsLog;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
CVE;VarelaVaca2020;False;2014-1542;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1542.afm;security/CVE/VarelaVaca2020-2014-1542;275.0;257.0;7.0;441.0;2.8843537414966;1.60363636363636;0.927272727272727;5.0;15.2222222222222;4.0;0.0;27323.0;55002.0;1;27225;0.496763754045307;0;437;27235;1;1;266;0.0290909090909091;249;8;1;26961;26717
CVE;VarelaVaca2020;False;2014-1543;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1543.afm;security/CVE/VarelaVaca2020-2014-1543;262.0;253.0;4.0;438.0;2.89041095890411;1.67175572519084;0.958015267175573;5.0;29.0;3.0;0.0;27279.0;54908.0;1;27182;0.496812850586436;0;1;27198;1;11;0;0.958015267175573;0;251;4;26937;26693
CVE;VarelaVaca2020;False;2014-1544;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1544.afm;security/CVE/VarelaVaca2020-2014-1544;478.0;462.0;4.0;578.0;3.63321799307958;1.2092050209205;0.841004184100418;5.0;29.8125;8.0;0.0;38545.0;77967.0;1;38185;0.494375825669835;0;4;38305;1;7;0;0.985355648535565;0;471;4;?;?
CVE;VarelaVaca2020;False;2014-1547;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1547.afm;security/CVE/VarelaVaca2020-2014-1547;425.0;411.0;4.0;577.0;3.63604852686308;1.35764705882353;0.943529411764706;5.0;30.2857142857143;7.0;0.0;37211.0;75248.0;1;36852;0.494511482032745;0;3;36973;1;7;0;0.983529411764706;0;418;4;?;?
CVE;VarelaVaca2020;False;2014-1548;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1548.afm;security/CVE/VarelaVaca2020-2014-1548;415.0;403.0;4.0;578.0;3.63321799307958;1.39277108433735;0.968674698795181;5.0;34.5;6.0;0.0;37424.0;75666.0;1;37066;0.4945946660323;0;2;37188;1;7;0;0.983132530120482;0;408;4;?;?
CVE;VarelaVaca2020;False;2014-1549;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1549.afm;security/CVE/VarelaVaca2020-2014-1549;415.0;403.0;4.0;578.0;3.63321799307958;1.39277108433735;0.968674698795181;5.0;34.5;6.0;0.0;37424.0;75666.0;1;37066;0.4945946660323;0;2;37188;1;7;0;0.983132530120482;0;408;4;?;?
CVE;VarelaVaca2020;False;2014-1550;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1550.afm;security/CVE/VarelaVaca2020-2014-1550;415.0;403.0;4.0;578.0;3.63321799307958;1.39277108433735;0.968674698795181;5.0;34.5;6.0;0.0;37424.0;75666.0;1;37066;0.4945946660323;0;2;37188;1;7;0;0.983132530120482;0;408;4;?;?
CVE;VarelaVaca2020;False;2014-1551;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1551.afm;security/CVE/VarelaVaca2020-2014-1551;429.0;412.0;5.0;891.0;5.03928170594837;2.07692307692308;0.920745920745921;5.0;25.1764705882353;7.0;0.0;37501.0;75742.0;1;37228;0.495114995643104;0;3;37320;1;7;7;0.967365967365967;0;415;4;?;?
CVE;VarelaVaca2020;False;2014-1552;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1552.afm;security/CVE/VarelaVaca2020-2014-1552;415.0;403.0;4.0;578.0;3.63321799307958;1.39277108433735;0.968674698795181;5.0;34.5;6.0;0.0;37424.0;75666.0;1;37066;0.4945946660323;0;2;37188;1;7;0;0.983132530120482;0;408;4;?;?
CVE;VarelaVaca2020;False;2014-1553;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1553.afm;security/CVE/VarelaVaca2020-2014-1553;280.0;262.0;5.0;448.0;2.87053571428571;1.6;0.925;5.0;15.5;7.0;0.0;28022.0;56405.0;1;27921;0.496799929084301;0;443;27934;1;1;271;0.0285714285714286;259;8;1;27655;27403
CVE;VarelaVaca2020;False;2014-1554;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1554.afm;security/CVE/VarelaVaca2020-2014-1554;265.0;256.0;4.0;444.0;2.87837837837838;1.67547169811321;0.958490566037736;5.0;29.3333333333333;3.0;0.0;27981.0;56315.0;1;27884;0.4968658439137;0;1;27900;1;11;0;0.958490566037736;0;254;4;27636;27389
CVE;VarelaVaca2020;False;2014-1555;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1555.afm;security/CVE/VarelaVaca2020-2014-1555;425.0;411.0;4.0;577.0;3.63604852686308;1.35764705882353;0.943529411764706;5.0;30.2857142857143;7.0;0.0;37211.0;75248.0;1;36852;0.494511482032745;0;3;36973;1;7;0;0.983529411764706;0;418;4;?;?
CVE;VarelaVaca2020;False;2014-1556;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1556.afm;security/CVE/VarelaVaca2020-2014-1556;425.0;411.0;4.0;577.0;3.63604852686308;1.35764705882353;0.943529411764706;5.0;30.2857142857143;7.0;0.0;37211.0;75248.0;1;36852;0.494511482032745;0;3;36973;1;7;0;0.983529411764706;0;418;4;?;?
CVE;VarelaVaca2020;False;2014-1557;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1557.afm;security/CVE/VarelaVaca2020-2014-1557;435.0;415.0;6.0;579.0;3.63039723661485;1.33103448275862;0.928735632183908;5.0;21.7;9.0;0.0;37243.0;75318.0;1;36882;0.494476751905255;0;574;37001;1;1;426;0.0183908045977011;412;8;1;?;?
CVE;VarelaVaca2020;False;2014-1558;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1558.afm;security/CVE/VarelaVaca2020-2014-1558;415.0;403.0;4.0;578.0;3.63321799307958;1.39277108433735;0.968674698795181;5.0;34.5;6.0;0.0;37424.0;75666.0;1;37066;0.4945946660323;0;2;37188;1;7;0;0.983132530120482;0;408;4;?;?
CVE;VarelaVaca2020;False;2014-1559;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1559.afm;security/CVE/VarelaVaca2020-2014-1559;415.0;403.0;4.0;578.0;3.63321799307958;1.39277108433735;0.968674698795181;5.0;34.5;6.0;0.0;37424.0;75666.0;1;37066;0.4945946660323;0;2;37188;1;7;0;0.983132530120482;0;408;4;?;?
CVE;VarelaVaca2020;False;2014-1560;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1560.afm;security/CVE/VarelaVaca2020-2014-1560;415.0;403.0;4.0;578.0;3.63321799307958;1.39277108433735;0.968674698795181;5.0;34.5;6.0;0.0;37424.0;75666.0;1;37066;0.4945946660323;0;2;37188;1;7;0;0.983132530120482;0;408;4;?;?
CVE;VarelaVaca2020;False;2014-1561;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1561.afm;security/CVE/VarelaVaca2020-2014-1561;268.0;256.0;5.0;441.0;2.8843537414966;1.6455223880597;0.947761194029851;5.0;22.25;4.0;0.0;27529.0;55413.0;1;27431;0.496796780538863;0;439;27447;1;1;259;0.0298507462686567;250;8;1;27180;26935
CVE;VarelaVaca2020;False;2014-1562;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1562.afm;security/CVE/VarelaVaca2020-2014-1562;292.0;279.0;4.0;446.0;2.87443946188341;1.52739726027397;0.876712328767123;5.0;22.3846153846154;6.0;0.0;28138.0;56652.0;1;28038;0.49668149403375;0;3;28053;1;7;0;0.976027397260274;0;285;4;27762;27496
CVE;VarelaVaca2020;False;2014-1563;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1563.afm;security/CVE/VarelaVaca2020-2014-1563;284.0;263.0;6.0;449.0;2.86859688195991;1.58098591549296;0.915492957746479;5.0;13.4761904761905;7.0;0.0;28035.0;56432.0;1;27934;0.496792599943295;0;443;27944;1;1;275;0.028169014084507;259;8;1;27661;27415
CVE;VarelaVaca2020;False;2014-1564;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1564.afm;security/CVE/VarelaVaca2020-2014-1564;281.0;262.0;5.0;448.0;2.87053571428571;1.59430604982206;0.921708185053381;5.0;14.7368421052632;7.0;0.0;28024.0;56409.0;1;27923;0.496800156003475;0;443;27935;1;1;271;0.0320284697508897;259;9;1;27655;27403
CVE;VarelaVaca2020;False;2014-1565;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1565.afm;security/CVE/VarelaVaca2020-2014-1565;271.0;258.0;4.0;446.0;2.87443946188341;1.64575645756458;0.944649446494465;5.0;20.7692307692308;4.0;0.0;27996.0;56347.0;1;27898;0.496849876657142;0;3;27911;1;7;0;0.974169741697417;0;264;4;27641;27393
CVE;VarelaVaca2020;False;2014-1566;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1566.afm;security/CVE/VarelaVaca2020-2014-1566;268.0;256.0;5.0;635.0;4.48346456692913;2.36940298507463;0.884328358208955;5.0;22.25;3.0;0.0;27892.0;56050.0;1;27881;0.497627118644068;0;1;27868;1;11;7;0.932835820895522;0;250;4;27601;27355
CVE;VarelaVaca2020;False;2014-1567;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1567.afm;security/CVE/VarelaVaca2020-2014-1567;292.0;279.0;4.0;446.0;2.87443946188341;1.52739726027397;0.876712328767123;5.0;22.3846153846154;6.0;0.0;28138.0;56652.0;1;28038;0.49668149403375;0;3;28053;1;7;0;0.976027397260274;0;285;4;27762;27495
CVE;VarelaVaca2020;False;2014-1568;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1568.afm;security/CVE/VarelaVaca2020-2014-1568;4351.0;4322.0;6.0;8138.0;3.55677070533301;1.87037462652264;0.97609744886233;5.0;150.0;15.0;0.0;6994730.0;14001955.0;1;6986663;0.499553812306924;?;?;?;?;?;?;?;?;?;1;?;?
CVE;VarelaVaca2020;False;2014-1574;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1574.afm;security/CVE/VarelaVaca2020-2014-1574;284.0;271.0;4.0;468.0;2.83333333333333;1.64788732394366;0.940140845070422;5.0;21.7692307692308;6.0;0.0;30651.0;61670.0;1;30551;0.497016377493109;0;3;30566;1;7;0;0.975352112676056;0;277;4;30283;30023
CVE;VarelaVaca2020;False;2014-1575;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1575.afm;security/CVE/VarelaVaca2020-2014-1575;276.0;267.0;4.0;466.0;2.83690987124463;1.68840579710145;0.960144927536232;5.0;30.5555555555556;3.0;0.0;30632.0;61628.0;1;30535;0.497046796910495;0;1;30551;1;11;0;0.960144927536232;0;265;4;30276;30018
CVE;VarelaVaca2020;False;2014-1576;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1576.afm;security/CVE/VarelaVaca2020-2014-1576;284.0;271.0;4.0;468.0;2.83333333333333;1.64788732394366;0.940140845070422;5.0;21.7692307692308;6.0;0.0;30651.0;61670.0;1;30551;0.497016377493109;0;3;30566;1;7;0;0.975352112676056;0;277;4;30283;30023
CVE;VarelaVaca2020;False;2014-1577;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1577.afm;security/CVE/VarelaVaca2020-2014-1577;284.0;271.0;4.0;468.0;2.83333333333333;1.64788732394366;0.940140845070422;5.0;21.7692307692308;6.0;0.0;30651.0;61670.0;1;30551;0.497016377493109;0;3;30566;1;7;0;0.975352112676056;0;277;4;30283;30023
CVE;VarelaVaca2020;False;2014-1578;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1578.afm;security/CVE/VarelaVaca2020-2014-1578;284.0;271.0;4.0;468.0;2.83333333333333;1.64788732394366;0.940140845070422;5.0;21.7692307692308;6.0;0.0;30651.0;61670.0;1;30551;0.497016377493109;0;3;30566;1;7;0;0.975352112676056;0;277;4;30283;30023
CVE;VarelaVaca2020;False;2014-1580;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1580.afm;security/CVE/VarelaVaca2020-2014-1580;276.0;267.0;4.0;466.0;2.83690987124463;1.68840579710145;0.960144927536232;5.0;30.5555555555556;3.0;0.0;30632.0;61628.0;1;30535;0.497046796910495;0;1;30551;1;11;0;0.960144927536232;0;265;4;30276;30018
CVE;VarelaVaca2020;False;2014-1581;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1581.afm;security/CVE/VarelaVaca2020-2014-1581;284.0;271.0;4.0;468.0;2.83333333333333;1.64788732394366;0.940140845070422;5.0;21.7692307692308;6.0;0.0;30651.0;61670.0;1;30551;0.497016377493109;0;3;30566;1;7;0;0.975352112676056;0;277;4;30283;30023
CVE;VarelaVaca2020;False;2014-1582;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1582.afm;security/CVE/VarelaVaca2020-2014-1582;276.0;267.0;4.0;466.0;2.83690987124463;1.68840579710145;0.960144927536232;5.0;30.5555555555556;3.0;0.0;30632.0;61628.0;1;30535;0.497046796910495;0;1;30551;1;11;0;0.960144927536232;0;265;4;30276;30018
CVE;VarelaVaca2020;False;2014-1583;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1583.afm;security/CVE/VarelaVaca2020-2014-1583;280.0;269.0;4.0;467.0;2.83511777301927;1.66785714285714;0.95;5.0;25.3636363636364;5.0;0.0;30641.0;61648.0;1;30542;0.497031533869712;0;2;30558;1;7;0;0.975;0;273;4;30279;30020
CVE;VarelaVaca2020;False;2014-1584;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1584.afm;security/CVE/VarelaVaca2020-2014-1584;276.0;267.0;4.0;466.0;2.83690987124463;1.68840579710145;0.960144927536232;5.0;30.5555555555556;3.0;0.0;30632.0;61628.0;1;30535;0.497046796910495;0;1;30551;1;11;0;0.960144927536232;0;265;4;30276;30018
CVE;VarelaVaca2020;False;2014-1585;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1585.afm;security/CVE/VarelaVaca2020-2014-1585;284.0;271.0;4.0;468.0;2.83333333333333;1.64788732394366;0.940140845070422;5.0;21.7692307692308;6.0;0.0;30651.0;61670.0;1;30551;0.497016377493109;0;3;30566;1;7;0;0.975352112676056;0;277;4;30283;30023
CVE;VarelaVaca2020;False;2014-1586;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1586.afm;security/CVE/VarelaVaca2020-2014-1586;284.0;271.0;4.0;468.0;2.83333333333333;1.64788732394366;0.940140845070422;5.0;21.7692307692308;6.0;0.0;30651.0;61670.0;1;30551;0.497016377493109;0;3;30566;1;7;0;0.975352112676056;0;277;4;30283;30023
CVE;VarelaVaca2020;False;2014-1587;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1587.afm;security/CVE/VarelaVaca2020-2014-1587;600.0;583.0;4.0;716.0;4.36312849162011;1.19333333333333;0.903333333333333;5.0;35.2352941176471;9.0;0.0;48718.0;98863.0;1;48009;0.492782942051121;0;4;48270;1;7;0;0.988333333333333;0;593;4;?;?
CVE;VarelaVaca2020;False;2014-1588;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1588.afm;security/CVE/VarelaVaca2020-2014-1588;395.0;383.0;4.0;568.0;3.97711267605634;1.4379746835443;0.967088607594937;5.0;32.8333333333333;6.0;0.0;36601.0;74102.0;1;36160;0.493927289411892;0;2;36313;1;7;0;0.982278481012658;0;388;4;?;?
CVE;VarelaVaca2020;False;2014-1589;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1589.afm;security/CVE/VarelaVaca2020-2014-1589;395.0;383.0;4.0;568.0;3.97711267605634;1.4379746835443;0.967088607594937;5.0;32.8333333333333;6.0;0.0;36601.0;74102.0;1;36160;0.493927289411892;0;2;36313;1;7;0;0.982278481012658;0;388;4;?;?
CVE;VarelaVaca2020;False;2014-1590;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1590.afm;security/CVE/VarelaVaca2020-2014-1590;600.0;583.0;4.0;716.0;4.36312849162011;1.19333333333333;0.903333333333333;5.0;35.2352941176471;9.0;0.0;48718.0;98863.0;1;48009;0.492782942051121;0;4;48270;1;7;0;0.988333333333333;0;593;4;?;?
CVE;VarelaVaca2020;False;2014-1591;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1591.afm;security/CVE/VarelaVaca2020-2014-1591;127.0;117.0;4.0;95.0;9.71578947368421;0.748031496062992;0.905511811023622;5.0;12.6;3.0;0.0;4997.0;10525.0;1;4652;0.474774346793349;0;2;4780;1;7;0;0.944881889763779;0;120;3;4654;4636
CVE;VarelaVaca2020;False;2014-1592;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1592.afm;security/CVE/VarelaVaca2020-2014-1592;600.0;583.0;4.0;716.0;4.36312849162011;1.19333333333333;0.903333333333333;5.0;35.2352941176471;9.0;0.0;48718.0;98863.0;1;48009;0.492782942051121;0;4;48270;1;7;0;0.988333333333333;0;593;4;?;?
CVE;VarelaVaca2020;False;2014-1593;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1593.afm;security/CVE/VarelaVaca2020-2014-1593;600.0;583.0;4.0;716.0;4.36312849162011;1.19333333333333;0.903333333333333;5.0;35.2352941176471;9.0;0.0;48718.0;98863.0;1;48009;0.492782942051121;0;4;48270;1;7;0;0.988333333333333;0;593;4;?;?
CVE;VarelaVaca2020;False;2014-1594;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1594.afm;security/CVE/VarelaVaca2020-2014-1594;600.0;583.0;4.0;716.0;4.36312849162011;1.19333333333333;0.903333333333333;5.0;35.2352941176471;9.0;0.0;48718.0;98863.0;1;48009;0.492782942051121;0;4;48270;1;7;0;0.988333333333333;0;593;4;?;?
CVE;VarelaVaca2020;False;2014-1595;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-1595.afm;security/CVE/VarelaVaca2020-2014-1595;463.0;436.0;5.0;957.0;4.86206896551724;2.06695464362851;0.904967602591793;7.0;17.1111111111111;8.0;0.0;43185.0;87143.0;1;42904;0.495564761369244;0;3;42991;1;7;7;0.96976241900648;0;449;5;?;?
CVE;VarelaVaca2020;False;2014-3616;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2014-3616.afm;security/CVE/VarelaVaca2020-2014-3616;313.0;303.0;5.0;2.0;2.0;0.00638977635782748;0.012779552715655;5.0;31.2;3.0;0.0;43996.0;88291.0;1;43992;0.498306735680874;0;0;43985;1;1;304;0.0255591054313099;298;8;1;?;?
