Name;Domain;Format;Publication;Keywords;Source;ConvertedFrom;Conversion_Tool;#Features;#LeafFeatures;#TopFeatures;#Constraints;CtcDensity;RatioOptionalFeatures;TreeDepth;Average#Children
CVE-2014-6059;cve;.afm;;;;;;;;;;;;;
CVE-2014-6230;cve;.afm;;;;;;;;;;;;;
CVE-2014-6242;cve;.afm;;;;;;;;;;;;;
CVE-2014-6243;cve;.afm;;;;;;;;;;;;;
CVE-2014-6312;cve;.afm;;;;;;;;;;;;;
CVE-2014-6313;cve;.afm;;;;;;;;;;;;;
CVE-2014-6315;cve;.afm;;;;;;;;;;;;;
CVE-2014-6317;cve;.afm;;;;;;;;;;;;;
CVE-2014-6318;cve;.afm;;;;;;;;;;;;;
CVE-2014-6319;cve;.afm;;;;;;;;;;;;;
CVE-2014-6321;cve;.afm;;;;;;;;;;;;;
CVE-2014-6322;cve;.afm;;;;;;;;;;;;;
CVE-2014-6324;cve;.afm;;;;;;;;;;;;;
CVE-2014-6332;cve;.afm;;;;;;;;;;;;;
CVE-2014-6352;cve;.afm;;;;;;;;;;;;;
CVE-2014-6357;cve;.afm;;;;;;;;;;;;;
CVE-2014-6361;cve;.afm;;;;;;;;;;;;;
CVE-2014-6362;cve;.afm;;;;;;;;;;;;;
CVE-2014-6364;cve;.afm;;;;;;;;;;;;;
CVE-2014-6412;cve;.afm;;;;;;;;;;;;;
CVE-2014-6444;cve;.afm;;;;;;;;;;;;;
CVE-2014-6445;cve;.afm;;;;;;;;;;;;;
CVE-2014-6446;cve;.afm;;;;;;;;;;;;;
CVE-2014-6604;cve;.afm;;;;;;;;;;;;;
CVE-2014-7138;cve;.afm;;;;;;;;;;;;;
CVE-2014-7139;cve;.afm;;;;;;;;;;;;;
CVE-2014-7151;cve;.afm;;;;;;;;;;;;;
CVE-2014-7152;cve;.afm;;;;;;;;;;;;;
CVE-2014-7153;cve;.afm;;;;;;;;;;;;;
CVE-2014-7181;cve;.afm;;;;;;;;;;;;;
CVE-2014-7182;cve;.afm;;;;;;;;;;;;;
CVE-2014-7228;cve;.afm;;;;;;;;;;;;;
CVE-2014-7238;cve;.afm;;;;;;;;;;;;;
CVE-2014-7240;cve;.afm;;;;;;;;;;;;;
CVE-2014-7247;cve;.afm;;;;;;;;;;;;;
CVE-2014-7298;cve;.afm;;;;;;;;;;;;;
CVE-2014-7956;cve;.afm;;;;;;;;;;;;;
CVE-2014-7958;cve;.afm;;;;;;;;;;;;;
CVE-2014-7959;cve;.afm;;;;;;;;;;;;;
CVE-2014-8087;cve;.afm;;;;;;;;;;;;;
CVE-2014-8334;cve;.afm;;;;;;;;;;;;;
CVE-2014-8335;cve;.afm;;;;;;;;;;;;;
CVE-2014-8336;cve;.afm;;;;;;;;;;;;;
CVE-2014-8363;cve;.afm;;;;;;;;;;;;;
CVE-2014-8364;cve;.afm;;;;;;;;;;;;;
CVE-2014-8375;cve;.afm;;;;;;;;;;;;;
CVE-2014-8491;cve;.afm;;;;;;;;;;;;;
CVE-2014-8492;cve;.afm;;;;;;;;;;;;;
CVE-2014-8584;cve;.afm;;;;;;;;;;;;;
CVE-2014-8585;cve;.afm;;;;;;;;;;;;;
CVE-2014-8586;cve;.afm;;;;;;;;;;;;;
CVE-2014-8603;cve;.afm;;;;;;;;;;;;;
CVE-2014-8604;cve;.afm;;;;;;;;;;;;;
CVE-2014-8605;cve;.afm;;;;;;;;;;;;;
CVE-2014-8606;cve;.afm;;;;;;;;;;;;;
CVE-2014-8607;cve;.afm;;;;;;;;;;;;;
CVE-2014-8621;cve;.afm;;;;;;;;;;;;;
CVE-2014-8622;cve;.afm;;;;;;;;;;;;;
CVE-2014-8631;cve;.afm;;;;;;;;;;;;;
CVE-2014-8632;cve;.afm;;;;;;;;;;;;;
CVE-2014-8634;cve;.afm;;;;;;;;;;;;;
CVE-2014-8635;cve;.afm;;;;;;;;;;;;;
CVE-2014-8636;cve;.afm;;;;;;;;;;;;;
CVE-2014-8637;cve;.afm;;;;;;;;;;;;;
CVE-2014-8638;cve;.afm;;;;;;;;;;;;;
CVE-2014-8639;cve;.afm;;;;;;;;;;;;;
CVE-2014-8640;cve;.afm;;;;;;;;;;;;;
CVE-2014-8641;cve;.afm;;;;;;;;;;;;;
CVE-2014-8642;cve;.afm;;;;;;;;;;;;;
CVE-2014-8643;cve;.afm;;;;;;;;;;;;;
CVE-2014-8724;cve;.afm;;;;;;;;;;;;;
CVE-2014-8749;cve;.afm;;;;;;;;;;;;;
CVE-2014-8754;cve;.afm;;;;;;;;;;;;;
CVE-2014-8758;cve;.afm;;;;;;;;;;;;;
CVE-2014-8799;cve;.afm;;;;;;;;;;;;;
CVE-2014-8800;cve;.afm;;;;;;;;;;;;;
CVE-2014-8801;cve;.afm;;;;;;;;;;;;;
CVE-2014-8802;cve;.afm;;;;;;;;;;;;;
CVE-2014-8809;cve;.afm;;;;;;;;;;;;;
CVE-2014-8810;cve;.afm;;;;;;;;;;;;;
CVE-2014-8877;cve;.afm;;;;;;;;;;;;;
CVE-2014-8948;cve;.afm;;;;;;;;;;;;;
CVE-2014-8949;cve;.afm;;;;;;;;;;;;;
CVE-2014-8955;cve;.afm;;;;;;;;;;;;;
CVE-2014-9013;cve;.afm;;;;;;;;;;;;;
CVE-2014-9014;cve;.afm;;;;;;;;;;;;;
CVE-2014-9031;cve;.afm;;;;;;;;;;;;;
CVE-2014-9032;cve;.afm;;;;;;;;;;;;;
CVE-2014-9033;cve;.afm;;;;;;;;;;;;;
CVE-2014-9034;cve;.afm;;;;;;;;;;;;;
CVE-2014-9035;cve;.afm;;;;;;;;;;;;;
CVE-2014-9036;cve;.afm;;;;;;;;;;;;;
CVE-2014-9037;cve;.afm;;;;;;;;;;;;;
CVE-2014-9038;cve;.afm;;;;;;;;;;;;;
CVE-2014-9039;cve;.afm;;;;;;;;;;;;;
CVE-2014-9094;cve;.afm;;;;;;;;;;;;;
CVE-2014-9097;cve;.afm;;;;;;;;;;;;;
CVE-2014-9098;cve;.afm;;;;;;;;;;;;;
CVE-2014-9099;cve;.afm;;;;;;;;;;;;;
CVE-2014-9100;cve;.afm;;;;;;;;;;;;;
CVE-2014-9119;cve;.afm;;;;;;;;;;;;;
CVE-2014-9129;cve;.afm;;;;;;;;;;;;;
CVE-2014-9173;cve;.afm;;;;;;;;;;;;;
CVE-2014-9174;cve;.afm;;;;;;;;;;;;;
CVE-2014-9175;cve;.afm;;;;;;;;;;;;;
CVE-2014-9176;cve;.afm;;;;;;;;;;;;;
CVE-2014-9177;cve;.afm;;;;;;;;;;;;;
CVE-2014-9178;cve;.afm;;;;;;;;;;;;;
CVE-2014-9179;cve;.afm;;;;;;;;;;;;;
CVE-2014-9262;cve;.afm;;;;;;;;;;;;;
CVE-2014-9283;cve;.afm;;;;;;;;;;;;;
CVE-2014-9305;cve;.afm;;;;;;;;;;;;;
CVE-2014-9308;cve;.afm;;;;;;;;;;;;;
CVE-2014-9310;cve;.afm;;;;;;;;;;;;;
CVE-2014-9334;cve;.afm;;;;;;;;;;;;;
CVE-2014-9335;cve;.afm;;;;;;;;;;;;;
CVE-2014-9336;cve;.afm;;;;;;;;;;;;;
CVE-2014-9337;cve;.afm;;;;;;;;;;;;;
CVE-2014-9339;cve;.afm;;;;;;;;;;;;;
CVE-2014-9340;cve;.afm;;;;;;;;;;;;;
CVE-2014-9341;cve;.afm;;;;;;;;;;;;;
CVE-2014-9391;cve;.afm;;;;;;;;;;;;;
CVE-2014-9392;cve;.afm;;;;;;;;;;;;;
CVE-2014-9393;cve;.afm;;;;;;;;;;;;;
CVE-2014-9394;cve;.afm;;;;;;;;;;;;;
CVE-2014-9395;cve;.afm;;;;;;;;;;;;;
CVE-2014-9396;cve;.afm;;;;;;;;;;;;;
CVE-2014-9397;cve;.afm;;;;;;;;;;;;;
CVE-2014-9398;cve;.afm;;;;;;;;;;;;;
CVE-2014-9399;cve;.afm;;;;;;;;;;;;;
CVE-2014-9400;cve;.afm;;;;;;;;;;;;;
CVE-2014-9401;cve;.afm;;;;;;;;;;;;;
CVE-2014-9413;cve;.afm;;;;;;;;;;;;;
CVE-2014-9414;cve;.afm;;;;;;;;;;;;;
CVE-2014-9437;cve;.afm;;;;;;;;;;;;;
CVE-2014-9441;cve;.afm;;;;;;;;;;;;;
CVE-2014-9442;cve;.afm;;;;;;;;;;;;;
CVE-2014-9443;cve;.afm;;;;;;;;;;;;;
CVE-2014-9444;cve;.afm;;;;;;;;;;;;;
CVE-2014-9453;cve;.afm;;;;;;;;;;;;;
CVE-2014-9454;cve;.afm;;;;;;;;;;;;;
CVE-2014-9460;cve;.afm;;;;;;;;;;;;;
CVE-2014-9461;cve;.afm;;;;;;;;;;;;;
CVE-2014-9473;cve;.afm;;;;;;;;;;;;;
CVE-2014-9523;cve;.afm;;;;;;;;;;;;;
CVE-2014-9524;cve;.afm;;;;;;;;;;;;;
CVE-2014-9525;cve;.afm;;;;;;;;;;;;;
CVE-2014-9570;cve;.afm;;;;;;;;;;;;;
CVE-2014-9688;cve;.afm;;;;;;;;;;;;;
CVE-2014-9734;cve;.afm;;;;;;;;;;;;;
CVE-2014-9735;cve;.afm;;;;;;;;;;;;;
CVE-2015-0016;cve;.afm;;;;;;;;;;;;;
CVE-2015-0063;cve;.afm;;;;;;;;;;;;;
CVE-2015-0085;cve;.afm;;;;;;;;;;;;;
CVE-2015-0086;cve;.afm;;;;;;;;;;;;;
CVE-2015-0687;cve;.afm;;;;;;;;;;;;;
CVE-2015-0797;cve;.afm;;;;;;;;;;;;;
CVE-2015-0798;cve;.afm;;;;;;;;;;;;;
CVE-2015-0799;cve;.afm;;;;;;;;;;;;;
CVE-2015-0800;cve;.afm;;;;;;;;;;;;;
CVE-2015-0801;cve;.afm;;;;;;;;;;;;;
CVE-2015-0802;cve;.afm;;;;;;;;;;;;;
CVE-2015-0803;cve;.afm;;;;;;;;;;;;;
CVE-2015-0804;cve;.afm;;;;;;;;;;;;;
CVE-2015-0805;cve;.afm;;;;;;;;;;;;;
CVE-2015-0806;cve;.afm;;;;;;;;;;;;;
CVE-2015-0807;cve;.afm;;;;;;;;;;;;;
CVE-2015-0808;cve;.afm;;;;;;;;;;;;;
CVE-2015-0810;cve;.afm;;;;;;;;;;;;;
CVE-2015-0811;cve;.afm;;;;;;;;;;;;;
CVE-2015-0812;cve;.afm;;;;;;;;;;;;;
CVE-2015-0813;cve;.afm;;;;;;;;;;;;;
CVE-2015-0814;cve;.afm;;;;;;;;;;;;;
CVE-2015-0815;cve;.afm;;;;;;;;;;;;;
CVE-2015-0816;cve;.afm;;;;;;;;;;;;;
CVE-2015-0817;cve;.afm;;;;;;;;;;;;;
CVE-2015-0818;cve;.afm;;;;;;;;;;;;;
CVE-2015-0819;cve;.afm;;;;;;;;;;;;;
CVE-2015-0820;cve;.afm;;;;;;;;;;;;;
CVE-2015-0821;cve;.afm;;;;;;;;;;;;;
CVE-2015-0822;cve;.afm;;;;;;;;;;;;;
CVE-2015-0823;cve;.afm;;;;;;;;;;;;;
CVE-2015-0824;cve;.afm;;;;;;;;;;;;;
CVE-2015-0825;cve;.afm;;;;;;;;;;;;;
CVE-2015-0826;cve;.afm;;;;;;;;;;;;;
CVE-2015-0827;cve;.afm;;;;;;;;;;;;;
CVE-2015-0828;cve;.afm;;;;;;;;;;;;;
CVE-2015-0829;cve;.afm;;;;;;;;;;;;;
CVE-2015-0830;cve;.afm;;;;;;;;;;;;;
CVE-2015-0831;cve;.afm;;;;;;;;;;;;;
CVE-2015-0832;cve;.afm;;;;;;;;;;;;;
CVE-2015-0833;cve;.afm;;;;;;;;;;;;;
CVE-2015-0834;cve;.afm;;;;;;;;;;;;;
CVE-2015-0835;cve;.afm;;;;;;;;;;;;;
CVE-2015-0836;cve;.afm;;;;;;;;;;;;;
CVE-2015-0890;cve;.afm;;;;;;;;;;;;;
CVE-2015-0894;cve;.afm;;;;;;;;;;;;;
CVE-2015-0895;cve;.afm;;;;;;;;;;;;;
CVE-2015-0901;cve;.afm;;;;;;;;;;;;;
CVE-2015-0902;cve;.afm;;;;;;;;;;;;;
CVE-2015-0920;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000000;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000001;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000002;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000003;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000004;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000005;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000006;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000008;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000009;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000010;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000011;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000012;cve;.afm;;;;;;;;;;;;;
CVE-2015-1000013;cve;.afm;;;;;;;;;;;;;
CVE-2015-1055;cve;.afm;;;;;;;;;;;;;
CVE-2015-1172;cve;.afm;;;;;;;;;;;;;
CVE-2015-1204;cve;.afm;;;;;;;;;;;;;
CVE-2015-1365;cve;.afm;;;;;;;;;;;;;
CVE-2015-1366;cve;.afm;;;;;;;;;;;;;
CVE-2015-1375;cve;.afm;;;;;;;;;;;;;
CVE-2015-1376;cve;.afm;;;;;;;;;;;;;
CVE-2015-1383;cve;.afm;;;;;;;;;;;;;
CVE-2015-1384;cve;.afm;;;;;;;;;;;;;
CVE-2015-1385;cve;.afm;;;;;;;;;;;;;
CVE-2015-1393;cve;.afm;;;;;;;;;;;;;
CVE-2015-1394;cve;.afm;;;;;;;;;;;;;
CVE-2015-1436;cve;.afm;;;;;;;;;;;;;
CVE-2015-1494;cve;.afm;;;;;;;;;;;;;
CVE-2015-1579;cve;.afm;;;;;;;;;;;;;
CVE-2015-1580;cve;.afm;;;;;;;;;;;;;
CVE-2015-1581;cve;.afm;;;;;;;;;;;;;
CVE-2015-1582;cve;.afm;;;;;;;;;;;;;
CVE-2015-1614;cve;.afm;;;;;;;;;;;;;
CVE-2015-1633;cve;.afm;;;;;;;;;;;;;
CVE-2015-1636;cve;.afm;;;;;;;;;;;;;
CVE-2015-1637;cve;.afm;;;;;;;;;;;;;
CVE-2015-1640;cve;.afm;;;;;;;;;;;;;
CVE-2015-1641;cve;.afm;;;;;;;;;;;;;
CVE-2015-1642;cve;.afm;;;;;;;;;;;;;
CVE-2015-1650;cve;.afm;;;;;;;;;;;;;
CVE-2015-1671;cve;.afm;;;;;;;;;;;;;
CVE-2015-1676;cve;.afm;;;;;;;;;;;;;
CVE-2015-1677;cve;.afm;;;;;;;;;;;;;
CVE-2015-1678;cve;.afm;;;;;;;;;;;;;
CVE-2015-1679;cve;.afm;;;;;;;;;;;;;
CVE-2015-1680;cve;.afm;;;;;;;;;;;;;
CVE-2015-1682;cve;.afm;;;;;;;;;;;;;
CVE-2015-1700;cve;.afm;;;;;;;;;;;;;
CVE-2015-1760;cve;.afm;;;;;;;;;;;;;
CVE-2015-1761;cve;.afm;;;;;;;;;;;;;
CVE-2015-1762;cve;.afm;;;;;;;;;;;;;
CVE-2015-1763;cve;.afm;;;;;;;;;;;;;
CVE-2015-1874;cve;.afm;;;;;;;;;;;;;
CVE-2015-1879;cve;.afm;;;;;;;;;;;;;
CVE-2015-2039;cve;.afm;;;;;;;;;;;;;
CVE-2015-2040;cve;.afm;;;;;;;;;;;;;
CVE-2015-2065;cve;.afm;;;;;;;;;;;;;
CVE-2015-2069;cve;.afm;;;;;;;;;;;;;
CVE-2015-2084;cve;.afm;;;;;;;;;;;;;
CVE-2015-2089;cve;.afm;;;;;;;;;;;;;
CVE-2015-2090;cve;.afm;;;;;;;;;;;;;
CVE-2015-2194;cve;.afm;;;;;;;;;;;;;
CVE-2015-2195;cve;.afm;;;;;;;;;;;;;
CVE-2015-2196;cve;.afm;;;;;;;;;;;;;
CVE-2015-2199;cve;.afm;;;;;;;;;;;;;
CVE-2015-2213;cve;.afm;;;;;;;;;;;;;
CVE-2015-2216;cve;.afm;;;;;;;;;;;;;
CVE-2015-2218;cve;.afm;;;;;;;;;;;;;
CVE-2015-2220;cve;.afm;;;;;;;;;;;;;
CVE-2015-2292;cve;.afm;;;;;;;;;;;;;
CVE-2015-2293;cve;.afm;;;;;;;;;;;;;
CVE-2015-2314;cve;.afm;;;;;;;;;;;;;
CVE-2015-2315;cve;.afm;;;;;;;;;;;;;
CVE-2015-2321;cve;.afm;;;;;;;;;;;;;
CVE-2015-2324;cve;.afm;;;;;;;;;;;;;
CVE-2015-2329;cve;.afm;;;;;;;;;;;;;
CVE-2015-2371;cve;.afm;;;;;;;;;;;;;
CVE-2015-2375;cve;.afm;;;;;;;;;;;;;
CVE-2015-2376;cve;.afm;;;;;;;;;;;;;
CVE-2015-2377;cve;.afm;;;;;;;;;;;;;
CVE-2015-2379;cve;.afm;;;;;;;;;;;;;
CVE-2015-2380;cve;.afm;;;;;;;;;;;;;
CVE-2015-2415;cve;.afm;;;;;;;;;;;;;
CVE-2015-2423;cve;.afm;;;;;;;;;;;;;
CVE-2015-2424;cve;.afm;;;;;;;;;;;;;
CVE-2015-2431;cve;.afm;;;;;;;;;;;;;
CVE-2015-2435;cve;.afm;;;;;;;;;;;;;
CVE-2015-2455;cve;.afm;;;;;;;;;;;;;
CVE-2015-2456;cve;.afm;;;;;;;;;;;;;
CVE-2015-2463;cve;.afm;;;;;;;;;;;;;
CVE-2015-2464;cve;.afm;;;;;;;;;;;;;
CVE-2015-2466;cve;.afm;;;;;;;;;;;;;
CVE-2015-2468;cve;.afm;;;;;;;;;;;;;
CVE-2015-2470;cve;.afm;;;;;;;;;;;;;
CVE-2015-2475;cve;.afm;;;;;;;;;;;;;
CVE-2015-2503;cve;.afm;;;;;;;;;;;;;
CVE-2015-2510;cve;.afm;;;;;;;;;;;;;
CVE-2015-2523;cve;.afm;;;;;;;;;;;;;
CVE-2015-2545;cve;.afm;;;;;;;;;;;;;
CVE-2015-2555;cve;.afm;;;;;;;;;;;;;
CVE-2015-2558;cve;.afm;;;;;;;;;;;;;
CVE-2015-2673;cve;.afm;;;;;;;;;;;;;
CVE-2015-2706;cve;.afm;;;;;;;;;;;;;
CVE-2015-2708;cve;.afm;;;;;;;;;;;;;
CVE-2015-2709;cve;.afm;;;;;;;;;;;;;
CVE-2015-2710;cve;.afm;;;;;;;;;;;;;
CVE-2015-2711;cve;.afm;;;;;;;;;;;;;
CVE-2015-2712;cve;.afm;;;;;;;;;;;;;
CVE-2015-2713;cve;.afm;;;;;;;;;;;;;
CVE-2015-2714;cve;.afm;;;;;;;;;;;;;
CVE-2015-2715;cve;.afm;;;;;;;;;;;;;
CVE-2015-2716;cve;.afm;;;;;;;;;;;;;
CVE-2015-2717;cve;.afm;;;;;;;;;;;;;
CVE-2015-2718;cve;.afm;;;;;;;;;;;;;
CVE-2015-2720;cve;.afm;;;;;;;;;;;;;
CVE-2015-2721;cve;.afm;;;;;;;;;;;;;
CVE-2015-2722;cve;.afm;;;;;;;;;;;;;
CVE-2015-2724;cve;.afm;;;;;;;;;;;;;
CVE-2015-2725;cve;.afm;;;;;;;;;;;;;
CVE-2015-2726;cve;.afm;;;;;;;;;;;;;
CVE-2015-2727;cve;.afm;;;;;;;;;;;;;
CVE-2015-2728;cve;.afm;;;;;;;;;;;;;
CVE-2015-2729;cve;.afm;;;;;;;;;;;;;
CVE-2015-2730;cve;.afm;;;;;;;;;;;;;
CVE-2015-2731;cve;.afm;;;;;;;;;;;;;
CVE-2015-2733;cve;.afm;;;;;;;;;;;;;
CVE-2015-2734;cve;.afm;;;;;;;;;;;;;
CVE-2015-2735;cve;.afm;;;;;;;;;;;;;
CVE-2015-2736;cve;.afm;;;;;;;;;;;;;
CVE-2015-2737;cve;.afm;;;;;;;;;;;;;
CVE-2015-2738;cve;.afm;;;;;;;;;;;;;
CVE-2015-2739;cve;.afm;;;;;;;;;;;;;
CVE-2015-2740;cve;.afm;;;;;;;;;;;;;
CVE-2015-2741;cve;.afm;;;;;;;;;;;;;
CVE-2015-2742;cve;.afm;;;;;;;;;;;;;
CVE-2015-2743;cve;.afm;;;;;;;;;;;;;
CVE-2015-2744;cve;.afm;;;;;;;;;;;;;
CVE-2015-2745;cve;.afm;;;;;;;;;;;;;
CVE-2015-2755;cve;.afm;;;;;;;;;;;;;
CVE-2015-2791;cve;.afm;;;;;;;;;;;;;
CVE-2015-2792;cve;.afm;;;;;;;;;;;;;
CVE-2015-2824;cve;.afm;;;;;;;;;;;;;
CVE-2015-2825;cve;.afm;;;;;;;;;;;;;
CVE-2015-2826;cve;.afm;;;;;;;;;;;;;
CVE-2015-2973;cve;.afm;;;;;;;;;;;;;
CVE-2015-3299;cve;.afm;;;;;;;;;;;;;
CVE-2015-3300;cve;.afm;;;;;;;;;;;;;
CVE-2015-3301;cve;.afm;;;;;;;;;;;;;
CVE-2015-3302;cve;.afm;;;;;;;;;;;;;
CVE-2015-3313;cve;.afm;;;;;;;;;;;;;
CVE-2015-3314;cve;.afm;;;;;;;;;;;;;
CVE-2015-3325;cve;.afm;;;;;;;;;;;;;
CVE-2015-3421;cve;.afm;;;;;;;;;;;;;
CVE-2015-3429;cve;.afm;;;;;;;;;;;;;
CVE-2015-3438;cve;.afm;;;;;;;;;;;;;
CVE-2015-3439;cve;.afm;;;;;;;;;;;;;
CVE-2015-3440;cve;.afm;;;;;;;;;;;;;
CVE-2015-3634;cve;.afm;;;;;;;;;;;;;
CVE-2015-3647;cve;.afm;;;;;;;;;;;;;
CVE-2015-3904;cve;.afm;;;;;;;;;;;;;
CVE-2015-3986;cve;.afm;;;;;;;;;;;;;
CVE-2015-3998;cve;.afm;;;;;;;;;;;;;
CVE-2015-4010;cve;.afm;;;;;;;;;;;;;
CVE-2015-4018;cve;.afm;;;;;;;;;;;;;
CVE-2015-4038;cve;.afm;;;;;;;;;;;;;
CVE-2015-4039;cve;.afm;;;;;;;;;;;;;
CVE-2015-4062;cve;.afm;;;;;;;;;;;;;
CVE-2015-4063;cve;.afm;;;;;;;;;;;;;
CVE-2015-4064;cve;.afm;;;;;;;;;;;;;
CVE-2015-4065;cve;.afm;;;;;;;;;;;;;
CVE-2015-4066;cve;.afm;;;;;;;;;;;;;
CVE-2015-4070;cve;.afm;;;;;;;;;;;;;
CVE-2015-4084;cve;.afm;;;;;;;;;;;;;
CVE-2015-4089;cve;.afm;;;;;;;;;;;;;
CVE-2015-4127;cve;.afm;;;;;;;;;;;;;
CVE-2015-4133;cve;.afm;;;;;;;;;;;;;
CVE-2015-4139;cve;.afm;;;;;;;;;;;;;
CVE-2015-4140;cve;.afm;;;;;;;;;;;;;
CVE-2015-4153;cve;.afm;;;;;;;;;;;;;
CVE-2015-4257;cve;.afm;;;;;;;;;;;;;
CVE-2015-4336;cve;.afm;;;;;;;;;;;;;
CVE-2015-4337;cve;.afm;;;;;;;;;;;;;
CVE-2015-4338;cve;.afm;;;;;;;;;;;;;
CVE-2015-4413;cve;.afm;;;;;;;;;;;;;
CVE-2015-4414;cve;.afm;;;;;;;;;;;;;
CVE-2015-4455;cve;.afm;;;;;;;;;;;;;
CVE-2015-4465;cve;.afm;;;;;;;;;;;;;
CVE-2015-4473;cve;.afm;;;;;;;;;;;;;
CVE-2015-4474;cve;.afm;;;;;;;;;;;;;
CVE-2015-4475;cve;.afm;;;;;;;;;;;;;
CVE-2015-4476;cve;.afm;;;;;;;;;;;;;
CVE-2015-4477;cve;.afm;;;;;;;;;;;;;
CVE-2015-4478;cve;.afm;;;;;;;;;;;;;
CVE-2015-4479;cve;.afm;;;;;;;;;;;;;
CVE-2015-4480;cve;.afm;;;;;;;;;;;;;
CVE-2015-4481;cve;.afm;;;;;;;;;;;;;
CVE-2015-4482;cve;.afm;;;;;;;;;;;;;
CVE-2015-4483;cve;.afm;;;;;;;;;;;;;
CVE-2015-4484;cve;.afm;;;;;;;;;;;;;
CVE-2015-4485;cve;.afm;;;;;;;;;;;;;
CVE-2015-4486;cve;.afm;;;;;;;;;;;;;
CVE-2015-4487;cve;.afm;;;;;;;;;;;;;
CVE-2015-4488;cve;.afm;;;;;;;;;;;;;
CVE-2015-4489;cve;.afm;;;;;;;;;;;;;
CVE-2015-4490;cve;.afm;;;;;;;;;;;;;
CVE-2015-4491;cve;.afm;;;;;;;;;;;;;
CVE-2015-4492;cve;.afm;;;;;;;;;;;;;
CVE-2015-4493;cve;.afm;;;;;;;;;;;;;
CVE-2015-4494;cve;.afm;;;;;;;;;;;;;
CVE-2015-4495;cve;.afm;;;;;;;;;;;;;
CVE-2015-4496;cve;.afm;;;;;;;;;;;;;
CVE-2015-4497;cve;.afm;;;;;;;;;;;;;
CVE-2015-4498;cve;.afm;;;;;;;;;;;;;
CVE-2015-4500;cve;.afm;;;;;;;;;;;;;
CVE-2015-4501;cve;.afm;;;;;;;;;;;;;
CVE-2015-4502;cve;.afm;;;;;;;;;;;;;
CVE-2015-4503;cve;.afm;;;;;;;;;;;;;
CVE-2015-4504;cve;.afm;;;;;;;;;;;;;
CVE-2015-4505;cve;.afm;;;;;;;;;;;;;
CVE-2015-4506;cve;.afm;;;;;;;;;;;;;
CVE-2015-4507;cve;.afm;;;;;;;;;;;;;
CVE-2015-4508;cve;.afm;;;;;;;;;;;;;
CVE-2015-4509;cve;.afm;;;;;;;;;;;;;
CVE-2015-4510;cve;.afm;;;;;;;;;;;;;
CVE-2015-4511;cve;.afm;;;;;;;;;;;;;
CVE-2015-4512;cve;.afm;;;;;;;;;;;;;
CVE-2015-4513;cve;.afm;;;;;;;;;;;;;
CVE-2015-4514;cve;.afm;;;;;;;;;;;;;
CVE-2015-4515;cve;.afm;;;;;;;;;;;;;
CVE-2015-4516;cve;.afm;;;;;;;;;;;;;
CVE-2015-4517;cve;.afm;;;;;;;;;;;;;
CVE-2015-4518;cve;.afm;;;;;;;;;;;;;
CVE-2015-4519;cve;.afm;;;;;;;;;;;;;
CVE-2015-4520;cve;.afm;;;;;;;;;;;;;
CVE-2015-4521;cve;.afm;;;;;;;;;;;;;
CVE-2015-4522;cve;.afm;;;;;;;;;;;;;
CVE-2015-4530;cve;.afm;;;;;;;;;;;;;
CVE-2015-4531;cve;.afm;;;;;;;;;;;;;
CVE-2015-4532;cve;.afm;;;;;;;;;;;;;
CVE-2015-4533;cve;.afm;;;;;;;;;;;;;
CVE-2015-4544;cve;.afm;;;;;;;;;;;;;
CVE-2015-4557;cve;.afm;;;;;;;;;;;;;
CVE-2015-4615;cve;.afm;;;;;;;;;;;;;
CVE-2015-4617;cve;.afm;;;;;;;;;;;;;
CVE-2015-4694;cve;.afm;;;;;;;;;;;;;
CVE-2015-4697;cve;.afm;;;;;;;;;;;;;
CVE-2015-4703;cve;.afm;;;;;;;;;;;;;
CVE-2015-4704;cve;.afm;;;;;;;;;;;;;
CVE-2015-5065;cve;.afm;;;;;;;;;;;;;
CVE-2015-5151;cve;.afm;;;;;;;;;;;;;
CVE-2015-5227;cve;.afm;;;;;;;;;;;;;
CVE-2015-5308;cve;.afm;;;;;;;;;;;;;
CVE-2015-5461;cve;.afm;;;;;;;;;;;;;
CVE-2015-5468;cve;.afm;;;;;;;;;;;;;
CVE-2015-5469;cve;.afm;;;;;;;;;;;;;
CVE-2015-5471;cve;.afm;;;;;;;;;;;;;
CVE-2015-5472;cve;.afm;;;;;;;;;;;;;
CVE-2015-5483;cve;.afm;;;;;;;;;;;;;
CVE-2015-5484;cve;.afm;;;;;;;;;;;;;
CVE-2015-5485;cve;.afm;;;;;;;;;;;;;
CVE-2015-5524;cve;.afm;;;;;;;;;;;;;
CVE-2015-5528;cve;.afm;;;;;;;;;;;;;
